No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,year_month
24049,2015,11,28,0,242.0,242.0,53.0,105.0,3500.0,4.0,-2.6,1022.3,-8.9,0.0,NE,1.2,Wanliu,2015-11-28 00:00:00,2015-11
24050,2015,11,28,1,246.0,246.0,51.0,105.0,3900.0,3.0,-2.6,1022.3,-8.1,0.0,ENE,1.3,Wanliu,2015-11-28 01:00:00,2015-11
24051,2015,11,28,2,252.0,252.0,46.0,103.0,4300.0,4.0,-2.6,1022.2,-8.1,0.0,ENE,1.3,Wanliu,2015-11-28 02:00:00,2015-11
24052,2015,11,28,3,231.0,231.0,39.0,97.0,2900.0,2.0,-2.6,1022.1,-8.3,0.0,ENE,1.0,Wanliu,2015-11-28 03:00:00,2015-11
24053,2015,11,28,4,206.0,206.0,39.0,96.0,2500.0,48.87361389082744,-2.5,1021.8,-8.8,0.0,NE,0.9,Wanliu,2015-11-28 04:00:00,2015-11
24054,2015,11,28,5,197.0,197.0,38.0,101.0,2800.0,4.0,-2.3,1021.7,-8.2,0.0,NNW,0.6,Wanliu,2015-11-28 05:00:00,2015-11
24055,2015,11,28,6,194.0,194.0,40.0,105.0,2700.0,4.0,-2.1,1022.2,-7.8,0.0,E,0.6,Wanliu,2015-11-28 06:00:00,2015-11
24056,2015,11,28,7,195.0,195.0,41.0,107.0,3200.0,4.0,-1.9,1023.0,-7.4,0.0,ENE,0.7,Wanliu,2015-11-28 07:00:00,2015-11
24057,2015,11,28,8,223.0,223.0,42.0,111.0,3700.0,5.0,-1.6,1023.7,-8.1,0.0,NE,1.2,Wanliu,2015-11-28 08:00:00,2015-11
24058,2015,11,28,9,209.0,209.0,40.0,100.0,2900.0,4.0,-0.9,1024.6,-7.7,0.0,NNE,1.0,Wanliu,2015-11-28 09:00:00,2015-11
24059,2015,11,28,10,200.0,200.0,38.0,85.0,2400.0,5.0,-0.4,1025.0,-7.4,0.0,ENE,1.4,Wanliu,2015-11-28 10:00:00,2015-11
24060,2015,11,28,11,201.0,201.0,41.0,87.0,2600.0,5.0,-0.2,1025.0,-7.0,0.0,NNE,1.8,Wanliu,2015-11-28 11:00:00,2015-11
24061,2015,11,28,12,197.0,197.0,43.0,83.0,2200.0,8.0,0.1,1024.5,-6.5,0.0,NNE,1.2,Wanliu,2015-11-28 12:00:00,2015-11
24062,2015,11,28,13,204.0,204.0,40.0,85.0,2300.0,8.0,0.4,1023.7,-6.7,0.0,NE,1.5,Wanliu,2015-11-28 13:00:00,2015-11
24063,2015,11,28,14,228.0,228.0,36.0,96.0,2500.0,9.0,1.0,1022.9,-6.6,0.0,ENE,1.7,Wanliu,2015-11-28 14:00:00,2015-11
24064,2015,11,28,15,279.0,279.0,33.0,108.0,2700.0,9.0,0.8,1022.8,-6.8,0.0,ENE,1.0,Wanliu,2015-11-28 15:00:00,2015-11
24065,2015,11,28,16,268.0,268.0,45.0,96.0,2500.0,14.0,0.1,1023.1,-7.4,0.0,ENE,1.3,Wanliu,2015-11-28 16:00:00,2015-11
24066,2015,11,28,17,276.0,276.0,49.0,108.0,3000.0,6.0,-0.3,1023.3,-6.7,0.0,NE,1.5,Wanliu,2015-11-28 17:00:00,2015-11
24067,2015,11,28,18,294.0,294.0,52.0,109.0,3400.0,3.0,-0.5,1023.2,-5.7,0.0,NE,1.1,Wanliu,2015-11-28 18:00:00,2015-11
24068,2015,11,28,19,263.0,263.0,53.0,105.0,4000.0,3.0,-1.1,1023.4,-5.3,0.0,NE,1.0,Wanliu,2015-11-28 19:00:00,2015-11
24069,2015,11,28,20,250.0,250.0,53.0,105.0,4500.0,3.0,-1.2,1023.8,-5.2,0.0,NE,0.8,Wanliu,2015-11-28 20:00:00,2015-11
24070,2015,11,28,21,266.0,266.0,58.0,107.0,5000.0,3.0,-0.7,1023.6,-4.9,0.0,NNW,1.0,Wanliu,2015-11-28 21:00:00,2015-11
24071,2015,11,28,22,287.0,287.0,60.0,111.0,5600.0,4.0,-0.6,1023.2,-5.0,0.0,NE,1.0,Wanliu,2015-11-28 22:00:00,2015-11
24072,2015,11,28,23,292.0,292.0,62.0,109.0,5100.0,5.0,-0.6,1022.7,-5.0,0.0,NNE,1.2,Wanliu,2015-11-28 23:00:00,2015-11
24073,2015,11,29,0,285.0,285.0,66.0,109.0,5400.0,5.0,-0.7,1022.4,-4.8,0.0,N,0.6,Wanliu,2015-11-29 00:00:00,2015-11
24074,2015,11,29,1,287.0,287.0,75.0,109.0,5700.0,5.0,-0.8,1022.2,-5.0,0.0,N,1.1,Wanliu,2015-11-29 01:00:00,2015-11
24075,2015,11,29,2,287.0,287.0,83.0,109.0,5600.0,6.0,-0.9,1022.0,-5.1,0.0,NE,1.3,Wanliu,2015-11-29 02:00:00,2015-11
24076,2015,11,29,3,280.0,280.0,82.0,106.0,5500.0,5.0,-2.1,1021.4,-5.3,0.0,E,0.6,Wanliu,2015-11-29 03:00:00,2015-11
24077,2015,11,29,4,261.0,261.0,65.0,102.0,5600.0,4.0,-3.1,1020.9,-5.3,0.0,SW,0.0,Wanliu,2015-11-29 04:00:00,2015-11
24078,2015,11,29,5,261.0,261.0,64.0,101.0,5500.0,4.0,-3.4,1020.4,-5.4,0.0,SW,0.0,Wanliu,2015-11-29 05:00:00,2015-11
24079,2015,11,29,6,257.0,257.0,54.0,100.0,5200.0,3.0,-4.5,1020.3,-6.0,0.0,NE,0.0,Wanliu,2015-11-29 06:00:00,2015-11
24080,2015,11,29,7,255.0,255.0,42.0,100.0,6400.0,3.0,-5.1,1020.6,-6.3,0.0,W,0.1,Wanliu,2015-11-29 07:00:00,2015-11
24081,2015,11,29,8,245.0,245.0,31.0,98.0,5400.0,3.0,-5.1,1020.9,-6.1,0.0,WSW,0.3,Wanliu,2015-11-29 08:00:00,2015-11
24082,2015,11,29,9,252.0,252.0,43.0,103.0,5100.0,4.0,-3.4,1021.0,-4.5,0.0,SW,0.1,Wanliu,2015-11-29 09:00:00,2015-11
24083,2015,11,29,10,276.0,276.0,60.0,107.0,5000.0,6.0,0.0,1021.3,-4.3,0.0,NE,1.3,Wanliu,2015-11-29 10:00:00,2015-11
24084,2015,11,29,11,268.0,268.0,76.0,101.0,4600.0,12.0,1.6,1021.0,-5.3,0.0,NE,1.0,Wanliu,2015-11-29 11:00:00,2015-11
24085,2015,11,29,12,222.0,222.0,72.0,81.0,3200.0,22.0,3.1,1020.0,-4.4,0.0,ENE,1.2,Wanliu,2015-11-29 12:00:00,2015-11
24086,2015,11,29,13,243.0,243.0,72.0,101.0,3800.0,20.0,5.1,1019.4,-4.0,0.0,NE,1.4,Wanliu,2015-11-29 13:00:00,2015-11
24087,2015,11,29,14,259.0,259.0,65.0,118.0,3900.0,18.0,6.4,1019.0,-3.8,0.0,ENE,1.1,Wanliu,2015-11-29 14:00:00,2015-11
24088,2015,11,29,15,223.0,223.0,55.0,111.0,3200.0,17.0,7.7,1019.2,-4.1,0.0,N,0.8,Wanliu,2015-11-29 15:00:00,2015-11
24089,2015,11,29,16,159.0,159.0,40.0,100.0,2300.0,14.0,6.8,1019.6,-4.3,0.0,ENE,1.1,Wanliu,2015-11-29 16:00:00,2015-11
24090,2015,11,29,17,138.0,138.0,32.0,103.0,2100.0,5.0,2.2,1020.1,-3.5,0.0,NW,0.6,Wanliu,2015-11-29 17:00:00,2015-11
24091,2015,11,29,18,249.0,279.0,28.0,156.0,4800.0,4.0,0.9,1020.9,-3.2,0.0,W,1.3,Wanliu,2015-11-29 18:00:00,2015-11
24092,2015,11,29,19,392.0,414.0,27.0,178.0,6700.0,6.0,-1.3,1021.3,-3.7,0.0,SSE,0.4,Wanliu,2015-11-29 19:00:00,2015-11
24093,2015,11,29,20,384.0,398.0,26.0,164.0,6600.0,6.0,-2.2,1021.3,-3.8,0.0,W,0.9,Wanliu,2015-11-29 20:00:00,2015-11
24094,2015,11,29,21,389.0,389.0,24.0,158.0,6200.0,6.0,-2.7,1021.8,-4.1,0.0,S,0.5,Wanliu,2015-11-29 21:00:00,2015-11
24095,2015,11,29,22,390.0,390.0,21.0,153.0,6500.0,6.0,-1.4,1021.7,-2.5,0.0,NE,1.1,Wanliu,2015-11-29 22:00:00,2015-11
24096,2015,11,29,23,384.0,384.0,27.0,151.0,6000.0,6.0,-2.5,1021.9,-4.1,0.0,W,0.8,Wanliu,2015-11-29 23:00:00,2015-11
24097,2015,11,30,0,379.0,379.0,24.0,142.0,7300.0,6.0,-3.3,1021.7,-4.6,0.0,NW,0.4,Wanliu,2015-11-30 00:00:00,2015-11
24098,2015,11,30,1,341.0,341.0,18.0,130.0,7100.0,5.0,-3.9,1021.6,-5.0,0.0,SE,0.5,Wanliu,2015-11-30 01:00:00,2015-11
24099,2015,11,30,2,223.0,223.0,12.0,106.0,5500.0,3.0,-4.2,1021.6,-5.2,0.0,NE,0.1,Wanliu,2015-11-30 02:00:00,2015-11
24100,2015,11,30,3,241.0,241.0,14.0,107.0,7400.0,4.0,-4.3,1021.3,-5.1,0.0,NNE,0.7,Wanliu,2015-11-30 03:00:00,2015-11
24101,2015,11,30,4,173.0,173.0,14.0,87.0,5700.0,48.87361389082744,-4.6,1020.9,-5.6,0.0,NE,0.2,Wanliu,2015-11-30 04:00:00,2015-11
24102,2015,11,30,5,82.0,82.0,14.0,62.0,2500.0,2.0,-4.1,1020.6,-5.5,0.0,N,0.7,Wanliu,2015-11-30 05:00:00,2015-11
24103,2015,11,30,6,66.0,66.0,13.0,66.0,3000.0,2.0,-4.4,1020.6,-5.6,0.0,NE,1.2,Wanliu,2015-11-30 06:00:00,2015-11
24104,2015,11,30,7,82.0,82.0,13.0,68.0,3200.0,2.0,-3.6,1020.7,-5.5,0.0,NE,0.8,Wanliu,2015-11-30 07:00:00,2015-11
24105,2015,11,30,8,91.0,91.0,16.0,70.0,3000.0,2.0,-2.5,1021.1,-5.8,0.0,NE,1.5,Wanliu,2015-11-30 08:00:00,2015-11
24106,2015,11,30,9,79.0,79.0,29.0,73.0,2200.0,3.0,-1.6,1021.3,-5.5,0.0,NE,1.6,Wanliu,2015-11-30 09:00:00,2015-11
24107,2015,11,30,10,144.0,144.0,36.0,83.0,2700.0,4.0,-0.5,1021.3,-4.2,0.0,ENE,1.5,Wanliu,2015-11-30 10:00:00,2015-11
24108,2015,11,30,11,288.0,288.0,33.0,104.0,3800.0,7.0,0.1,1020.8,-4.0,0.0,ENE,1.6,Wanliu,2015-11-30 11:00:00,2015-11
24109,2015,11,30,12,357.0,357.0,35.0,123.0,4500.0,8.0,0.8,1019.8,-3.9,0.0,NE,0.9,Wanliu,2015-11-30 12:00:00,2015-11
24110,2015,11,30,13,348.0,348.0,38.0,124.0,4400.0,9.0,1.5,1018.7,-3.2,0.0,ENE,1.3,Wanliu,2015-11-30 13:00:00,2015-11
24111,2015,11,30,14,349.0,349.0,39.0,131.0,4600.0,8.0,1.9,1017.8,-2.8,0.0,NE,1.4,Wanliu,2015-11-30 14:00:00,2015-11
24112,2015,11,30,15,427.0,427.0,32.0,154.0,5400.0,7.0,1.6,1017.4,-2.5,0.0,NE,1.5,Wanliu,2015-11-30 15:00:00,2015-11
24113,2015,11,30,16,478.0,478.0,26.0,166.0,6300.0,6.0,1.2,1017.3,-2.4,0.0,ENE,1.3,Wanliu,2015-11-30 16:00:00,2015-11
24114,2015,11,30,17,538.0,541.0,25.0,176.0,7300.0,6.0,0.5,1017.1,-2.7,0.0,NE,1.0,Wanliu,2015-11-30 17:00:00,2015-11
24115,2015,11,30,18,555.0,555.0,33.0,181.0,7900.0,6.0,-0.1,1017.4,-2.6,0.0,ENE,0.8,Wanliu,2015-11-30 18:00:00,2015-11
24116,2015,11,30,19,517.0,517.0,40.0,177.0,8200.0,6.0,-0.1,1017.6,-2.5,0.0,NE,0.9,Wanliu,2015-11-30 19:00:00,2015-11
24117,2015,11,30,20,491.0,491.0,43.0,171.0,8000.0,6.0,-0.1,1017.5,-2.5,0.0,NE,0.8,Wanliu,2015-11-30 20:00:00,2015-11
24118,2015,11,30,21,468.0,468.0,39.0,163.0,7800.0,5.0,-0.6,1017.8,-2.7,0.0,ENE,0.9,Wanliu,2015-11-30 21:00:00,2015-11
24119,2015,11,30,22,467.0,467.0,46.0,167.0,8300.0,6.0,-0.2,1017.5,-2.6,0.0,ENE,0.6,Wanliu,2015-11-30 22:00:00,2015-11
24120,2015,11,30,23,460.0,460.0,52.0,164.0,7700.0,6.0,0.2,1017.7,-2.5,0.0,NE,1.0,Wanliu,2015-11-30 23:00:00,2015-11
24121,2015,12,1,0,450.0,450.0,54.0,160.0,8000.0,6.0,-0.1,1017.1,-2.5,0.0,NE,0.9,Wanliu,2015-12-01 00:00:00,2015-12
24122,2015,12,1,1,439.0,439.0,53.0,156.0,7900.0,6.0,-0.3,1017.0,-2.7,0.0,NE,0.8,Wanliu,2015-12-01 01:00:00,2015-12
24123,2015,12,1,2,444.0,444.0,50.0,156.0,8300.0,5.0,-0.4,1016.1,-2.6,0.0,NE,0.8,Wanliu,2015-12-01 02:00:00,2015-12
24124,2015,12,1,3,472.0,472.0,60.0,161.0,8800.0,6.0,0.0,1015.8,-2.2,0.0,NE,0.9,Wanliu,2015-12-01 03:00:00,2015-12
24125,2015,12,1,4,471.0,471.0,65.0,161.0,8200.0,6.0,0.3,1014.9,-2.1,0.0,N,0.7,Wanliu,2015-12-01 04:00:00,2015-12
24126,2015,12,1,5,458.0,458.0,57.0,154.0,7300.0,5.0,0.1,1014.4,-2.1,0.0,S,0.5,Wanliu,2015-12-01 05:00:00,2015-12
24127,2015,12,1,6,435.0,435.0,54.0,145.0,6900.0,3.0,0.1,1014.4,-1.8,0.0,WSW,0.5,Wanliu,2015-12-01 06:00:00,2015-12
24128,2015,12,1,7,427.0,427.0,58.0,146.0,6800.0,3.0,0.1,1014.6,-1.8,0.0,W,0.9,Wanliu,2015-12-01 07:00:00,2015-12
24129,2015,12,1,8,438.0,438.0,58.0,150.0,6900.0,4.0,0.4,1014.0,-1.8,0.0,WNW,0.8,Wanliu,2015-12-01 08:00:00,2015-12
24130,2015,12,1,9,465.0,465.0,58.0,150.0,7200.0,4.0,0.6,1014.2,-1.8,0.0,W,0.8,Wanliu,2015-12-01 09:00:00,2015-12
24131,2015,12,1,10,511.0,511.0,55.0,151.0,7200.0,5.0,0.8,1014.2,-1.6,0.0,SW,0.5,Wanliu,2015-12-01 10:00:00,2015-12
24132,2015,12,1,11,572.0,572.0,52.0,159.0,7900.0,6.0,1.1,1013.7,-1.5,0.0,WNW,1.0,Wanliu,2015-12-01 11:00:00,2015-12
24133,2015,12,1,12,627.0,627.0,47.0,168.0,9800.0,8.0,1.1,1012.9,-1.3,0.0,WSW,1.2,Wanliu,2015-12-01 12:00:00,2015-12
24134,2015,12,1,13,661.0,661.0,47.0,180.0,9600.0,8.0,1.3,1012.0,-1.1,0.0,WNW,0.8,Wanliu,2015-12-01 13:00:00,2015-12
24135,2015,12,1,14,718.0,718.0,43.0,188.0,1319.3535125706724,9.0,1.5,1011.4,-0.9,0.0,WSW,1.1,Wanliu,2015-12-01 14:00:00,2015-12
24136,2015,12,1,15,708.0,708.0,45.0,179.0,9400.0,8.0,1.6,1011.0,-1.0,0.0,W,1.1,Wanliu,2015-12-01 15:00:00,2015-12
24137,2015,12,1,16,619.0,619.0,41.0,150.0,7700.0,6.0,1.3,1011.6,-0.8,0.0,W,1.2,Wanliu,2015-12-01 16:00:00,2015-12
24138,2015,12,1,17,441.0,441.0,39.0,119.0,5500.0,4.0,0.9,1012.2,-1.2,0.0,WSW,1.0,Wanliu,2015-12-01 17:00:00,2015-12
24139,2015,12,1,18,372.0,372.0,33.0,111.0,5100.0,3.0,0.2,1013.1,-1.4,0.0,W,0.8,Wanliu,2015-12-01 18:00:00,2015-12
24140,2015,12,1,19,355.0,355.0,31.0,110.0,5100.0,4.0,0.2,1013.8,-1.2,0.0,W,1.5,Wanliu,2015-12-01 19:00:00,2015-12
24141,2015,12,1,20,394.0,394.0,27.0,110.0,5600.0,4.0,-0.6,1014.5,-1.6,0.0,WSW,1.7,Wanliu,2015-12-01 20:00:00,2015-12
24142,2015,12,1,21,406.0,406.0,27.0,124.0,5600.0,4.0,-0.4,1014.5,-1.4,0.0,W,0.8,Wanliu,2015-12-01 21:00:00,2015-12
24143,2015,12,1,22,405.0,405.0,25.0,126.0,5500.0,4.0,-1.3,1014.6,-2.3,0.0,W,1.6,Wanliu,2015-12-01 22:00:00,2015-12
24144,2015,12,1,23,259.0,259.0,31.0,85.0,3200.0,8.0,4.1,1015.2,-10.8,0.0,N,4.3,Wanliu,2015-12-01 23:00:00,2015-12
24145,2015,12,2,0,29.0,29.0,20.0,17.0,100.0,41.0,3.5,1014.8,-12.1,0.0,NW,3.9,Wanliu,2015-12-02 00:00:00,2015-12
24146,2015,12,2,1,6.0,6.0,10.0,11.0,100.0,49.0,2.8,1015.3,-12.7,0.0,N,2.4,Wanliu,2015-12-02 01:00:00,2015-12
24147,2015,12,2,2,83.37471599100398,110.46461759631973,18.376480570616717,65.25878926575278,1319.3535125706724,48.87361389082744,0.9,1015.4,-11.5,0.0,NW,0.9,Wanliu,2015-12-02 02:00:00,2015-12
24148,2015,12,2,3,83.37471599100398,110.46461759631973,18.376480570616717,65.25878926575278,1319.3535125706724,48.87361389082744,0.6,1015.7,-11.8,0.0,E,0.3,Wanliu,2015-12-02 03:00:00,2015-12
24149,2015,12,2,4,83.37471599100398,110.46461759631973,18.376480570616717,65.25878926575278,1319.3535125706724,48.87361389082744,-0.7,1015.5,-12.0,0.0,N,1.2,Wanliu,2015-12-02 04:00:00,2015-12
24150,2015,12,2,5,3.0,5.0,2.0,7.0,100.0,50.0,1.7,1015.4,-13.7,0.0,N,2.4,Wanliu,2015-12-02 05:00:00,2015-12
24151,2015,12,2,6,3.0,5.0,2.0,7.0,300.0,49.0,1.8,1015.6,-13.6,0.0,NNW,2.8,Wanliu,2015-12-02 06:00:00,2015-12
24152,2015,12,2,7,5.0,5.0,3.0,15.0,200.0,40.0,2.1,1015.6,-14.6,0.0,NNW,4.6,Wanliu,2015-12-02 07:00:00,2015-12
24153,2015,12,2,8,7.0,7.0,2.0,15.0,200.0,39.0,1.9,1015.7,-13.9,0.0,NNW,4.1,Wanliu,2015-12-02 08:00:00,2015-12
24154,2015,12,2,9,6.0,6.0,2.0,13.0,200.0,42.0,2.8,1015.3,-14.4,0.0,NNW,4.7,Wanliu,2015-12-02 09:00:00,2015-12
24155,2015,12,2,10,3.0,5.0,2.0,12.0,200.0,44.0,3.6,1015.1,-14.6,0.0,N,5.3,Wanliu,2015-12-02 10:00:00,2015-12
24156,2015,12,2,11,7.0,7.0,2.0,12.0,200.0,46.0,3.9,1014.6,-13.4,0.0,N,4.3,Wanliu,2015-12-02 11:00:00,2015-12
24157,2015,12,2,12,5.0,5.0,2.0,10.0,200.0,49.0,4.3,1014.2,-14.0,0.0,NW,3.4,Wanliu,2015-12-02 12:00:00,2015-12
24158,2015,12,2,13,3.0,5.0,2.0,11.0,200.0,48.0,5.0,1014.0,-13.4,0.0,NW,4.1,Wanliu,2015-12-02 13:00:00,2015-12
24159,2015,12,2,14,8.0,8.0,2.0,10.0,200.0,49.0,4.3,1013.7,-13.6,0.0,NW,4.6,Wanliu,2015-12-02 14:00:00,2015-12
24160,2015,12,2,15,4.0,5.0,2.0,12.0,200.0,46.0,3.6,1013.7,-14.6,0.0,NW,4.2,Wanliu,2015-12-02 15:00:00,2015-12
24161,2015,12,2,16,3.0,5.0,2.0,15.0,200.0,43.0,3.1,1014.1,-13.7,0.0,NNW,2.4,Wanliu,2015-12-02 16:00:00,2015-12
24162,2015,12,2,17,5.0,5.0,2.0,15.0,200.0,43.0,2.2,1014.5,-14.0,0.0,NNW,2.1,Wanliu,2015-12-02 17:00:00,2015-12
24163,2015,12,2,18,3.0,5.0,2.0,19.0,200.0,37.0,1.8,1014.9,-14.8,0.0,NNW,3.1,Wanliu,2015-12-02 18:00:00,2015-12
24164,2015,12,2,19,3.0,5.0,2.0,15.0,200.0,40.0,1.5,1015.3,-16.4,0.0,N,3.4,Wanliu,2015-12-02 19:00:00,2015-12
24165,2015,12,2,20,7.0,7.0,2.0,10.0,200.0,44.0,1.5,1015.3,-16.9,0.0,NNW,4.5,Wanliu,2015-12-02 20:00:00,2015-12
24166,2015,12,2,21,3.0,5.0,2.0,11.0,200.0,43.0,1.0,1014.9,-15.5,0.0,NNW,3.0,Wanliu,2015-12-02 21:00:00,2015-12
24167,2015,12,2,22,8.0,8.0,2.0,11.0,200.0,43.0,0.8,1015.1,-16.1,0.0,NNW,2.8,Wanliu,2015-12-02 22:00:00,2015-12
24168,2015,12,2,23,3.0,5.0,2.0,11.0,200.0,42.0,0.3,1015.0,-17.5,0.0,NNW,3.6,Wanliu,2015-12-02 23:00:00,2015-12
24169,2015,12,3,0,3.0,5.0,2.0,8.0,200.0,44.0,0.0,1014.5,-16.4,0.0,N,3.4,Wanliu,2015-12-03 00:00:00,2015-12
24170,2015,12,3,1,4.0,5.0,2.0,6.0,200.0,45.0,-0.3,1014.8,-16.6,0.0,N,3.5,Wanliu,2015-12-03 01:00:00,2015-12
24171,2015,12,3,2,3.0,5.0,2.0,7.0,200.0,44.0,-0.5,1014.8,-17.7,0.0,N,3.4,Wanliu,2015-12-03 02:00:00,2015-12
24172,2015,12,3,3,3.0,5.0,2.0,8.0,200.0,43.0,-0.7,1014.8,-17.0,0.0,NNW,3.6,Wanliu,2015-12-03 03:00:00,2015-12
24173,2015,12,3,4,5.0,5.0,2.0,7.0,200.0,44.0,-1.0,1015.6,-16.8,0.0,NNW,3.1,Wanliu,2015-12-03 04:00:00,2015-12
24174,2015,12,3,5,3.0,5.0,2.0,6.0,200.0,44.0,-1.2,1015.6,-15.8,0.0,NNW,3.2,Wanliu,2015-12-03 05:00:00,2015-12
24175,2015,12,3,6,3.0,5.0,2.0,6.0,300.0,44.0,-1.2,1015.9,-16.2,0.0,NNW,3.0,Wanliu,2015-12-03 06:00:00,2015-12
24176,2015,12,3,7,3.0,5.0,2.0,10.0,300.0,39.0,-1.1,1016.1,-16.1,0.0,N,4.2,Wanliu,2015-12-03 07:00:00,2015-12
24177,2015,12,3,8,6.0,6.0,2.0,14.0,300.0,33.0,-0.9,1017.2,-15.9,0.0,N,2.7,Wanliu,2015-12-03 08:00:00,2015-12
24178,2015,12,3,9,8.0,8.0,2.0,14.0,300.0,33.0,0.1,1017.5,-15.9,0.0,NNW,3.5,Wanliu,2015-12-03 09:00:00,2015-12
24179,2015,12,3,10,15.0,15.0,2.0,10.0,300.0,39.0,1.0,1017.7,-16.4,0.0,N,4.8,Wanliu,2015-12-03 10:00:00,2015-12
24180,2015,12,3,11,10.0,10.0,2.0,12.0,300.0,41.0,1.5,1018.0,-16.4,0.0,N,5.5,Wanliu,2015-12-03 11:00:00,2015-12
24181,2015,12,3,12,13.0,13.0,2.0,10.0,300.0,45.0,1.9,1018.2,-16.6,0.0,N,5.8,Wanliu,2015-12-03 12:00:00,2015-12
24182,2015,12,3,13,13.0,13.0,2.0,10.0,300.0,46.0,2.0,1019.0,-15.5,0.0,N,3.7,Wanliu,2015-12-03 13:00:00,2015-12
24183,2015,12,3,14,12.0,12.0,2.0,11.0,400.0,46.0,2.1,1019.3,-15.9,0.0,N,4.2,Wanliu,2015-12-03 14:00:00,2015-12
24184,2015,12,3,15,8.0,8.0,2.0,13.0,300.0,46.0,2.3,1019.9,-15.3,0.0,NNW,2.9,Wanliu,2015-12-03 15:00:00,2015-12
24185,2015,12,3,16,9.0,9.0,2.0,14.0,300.0,45.0,1.5,1020.3,-15.1,0.0,NNW,3.2,Wanliu,2015-12-03 16:00:00,2015-12
24186,2015,12,3,17,8.0,8.0,2.0,17.0,300.0,43.0,0.1,1020.6,-14.7,0.0,NNW,3.1,Wanliu,2015-12-03 17:00:00,2015-12
24187,2015,12,3,18,10.0,10.0,2.0,18.0,300.0,41.0,0.1,1021.5,-15.1,0.0,N,3.1,Wanliu,2015-12-03 18:00:00,2015-12
24188,2015,12,3,19,9.0,9.0,2.0,23.0,300.0,34.0,-0.2,1021.8,-15.3,0.0,N,2.1,Wanliu,2015-12-03 19:00:00,2015-12
24189,2015,12,3,20,4.0,5.0,2.0,15.0,300.0,43.0,-0.3,1022.2,-15.0,0.0,N,2.3,Wanliu,2015-12-03 20:00:00,2015-12
24190,2015,12,3,21,7.0,7.0,2.0,26.0,400.0,30.0,-1.4,1022.6,-13.9,0.0,NE,0.6,Wanliu,2015-12-03 21:00:00,2015-12
24191,2015,12,3,22,15.0,15.0,5.0,41.0,700.0,14.0,-1.8,1022.5,-14.0,0.0,NNE,1.2,Wanliu,2015-12-03 22:00:00,2015-12
24192,2015,12,3,23,12.0,12.0,4.0,34.0,600.0,21.0,-2.5,1022.6,-13.7,0.0,E,0.7,Wanliu,2015-12-03 23:00:00,2015-12
24193,2015,12,4,0,15.0,15.0,6.0,39.0,800.0,16.0,-3.0,1022.8,-13.8,0.0,NNE,0.8,Wanliu,2015-12-04 00:00:00,2015-12
24194,2015,12,4,1,14.0,14.0,4.0,39.0,900.0,15.0,-3.8,1022.6,-13.2,0.0,SE,0.7,Wanliu,2015-12-04 01:00:00,2015-12
24195,2015,12,4,2,14.0,14.0,8.0,32.0,700.0,21.0,-1.5,1022.4,-14.7,0.0,NNE,1.9,Wanliu,2015-12-04 02:00:00,2015-12
24196,2015,12,4,3,8.0,8.0,7.0,29.0,500.0,23.0,-2.6,1022.6,-14.1,0.0,NE,0.8,Wanliu,2015-12-04 03:00:00,2015-12
24197,2015,12,4,4,3.0,5.0,7.0,35.0,500.0,48.87361389082744,-1.6,1022.0,-14.8,0.0,NE,1.1,Wanliu,2015-12-04 04:00:00,2015-12
24198,2015,12,4,5,4.0,5.0,5.0,14.0,200.0,38.0,-1.5,1021.8,-14.7,0.0,NE,1.1,Wanliu,2015-12-04 05:00:00,2015-12
24199,2015,12,4,6,5.0,5.0,6.0,25.0,400.0,30.0,-2.0,1021.7,-14.8,0.0,NNW,1.3,Wanliu,2015-12-04 06:00:00,2015-12
24200,2015,12,4,7,3.0,5.0,5.0,42.0,600.0,12.0,-1.9,1022.2,-13.4,0.0,ENE,0.9,Wanliu,2015-12-04 07:00:00,2015-12
24201,2015,12,4,8,9.0,9.0,6.0,53.0,800.0,4.0,-1.8,1022.1,-13.3,0.0,NNE,1.4,Wanliu,2015-12-04 08:00:00,2015-12
24202,2015,12,4,9,7.0,7.0,8.0,44.0,600.0,15.0,1.0,1022.1,-13.9,0.0,NE,1.6,Wanliu,2015-12-04 09:00:00,2015-12
24203,2015,12,4,10,12.0,12.0,8.0,33.0,500.0,28.0,3.3,1022.3,-14.0,0.0,E,0.8,Wanliu,2015-12-04 10:00:00,2015-12
24204,2015,12,4,11,15.0,15.0,7.0,28.0,400.0,36.0,4.2,1021.5,-14.1,0.0,NE,1.1,Wanliu,2015-12-04 11:00:00,2015-12
24205,2015,12,4,12,9.0,9.0,4.0,18.0,200.0,51.0,5.5,1020.7,-14.6,0.0,NNW,3.7,Wanliu,2015-12-04 12:00:00,2015-12
24206,2015,12,4,13,3.0,5.0,4.0,14.0,200.0,57.0,7.4,1020.0,-14.2,0.0,NNW,2.2,Wanliu,2015-12-04 13:00:00,2015-12
24207,2015,12,4,14,5.0,5.0,4.0,15.0,200.0,56.0,8.0,1019.3,-14.3,0.0,NNW,2.5,Wanliu,2015-12-04 14:00:00,2015-12
24208,2015,12,4,15,3.0,5.0,5.0,18.0,200.0,53.0,7.6,1019.2,-14.0,0.0,NNW,3.7,Wanliu,2015-12-04 15:00:00,2015-12
